CUENCA,GABALDÓN,CALLE,CALVO SOTELO
CUENCA,MONREAL DEL LLANO,CALLE,CALVO SOTELO
CUENCA,SANTA MARÍA DEL VAL,CALLE,CALVO SOTELO
CUENCA,TEJADILLOS,CALLE,CALVO SOTELO
CUENCA,TRAGACETE,PLAZA,CALVO SOTELO
CUENCA,VILLAGARCÍA DEL LLANO,CALLE,CALVO SOTELO
CUENCA,VILLAVERDE Y PASACONSOL,CALLE,CALVO SOTELO
GRANADA,ALBONDÓN,CALLE,CALVO SOTELO
GRANADA,BENAMAUREL,CALLE,CALVO SOTELO
GRANADA,CHAUCHINA,CALLE,CALVO SOTELO
GRANADA,CHURRIANA DE LA VEGA,CALLE,CALVO SOTELO
GUADALAJARA,ARANZUEQUE,CALLE,CALVO SOTELO
GUADALAJARA,CASA DE UCEDA,CALLE,CALVO SOTELO
GUADALAJARA,FUENTELENCINA,CALLE,CALVO SOTELO
GUADALAJARA,HUEVA,CALLE,CALVO SOTELO
GUADALAJARA,MUDUEX,AVDA,CALVO SOTELO
GUADALAJARA,PAREJA,AVDA,CALVO SOTELO
GUADALAJARA,ZAOREJAS,CALLE,CALVO SOTELO
HUESCA,MONZÓN,CALLE,CALVO SOTELO (SELGUA)
JAÉN,TORREDELCAMPO,CALLE,CALVO SOTELO
LEÓN,LAGUNA DE NEGRILLOS,CALLE,CALVO SOTELO
LEÓN,LEÓN,CALLE,CALVO SOTELO
LEÓN,PALACIOS DEL SIL,CALLE,CALVO SOTELO
LEÓN,POSADA DE VALDEÓN,CALLE,CALVO SOTELO
LEÓN,TORENO,CALLE,CALVO SOTELO
LEÓN,VALDEVIMBRE,CALLE,CALVO SOTELO
LEÓN,VALDEVIMBRE,TRVA,CALVO SOTELO
LEÓN,VILLABLINO,CALLE,CALVO SOTELO
LEÓN,VILLAFRANCA DEL BIERZO,AVDA,CALVO SOTELO
LEÓN,VILLAMONTÁN DE LA VALDUERNA,PLAZA,CALVO SOTELO
"RIOJA, LA",ALBELDA DE IREGUA,CALLE,CALVO SOTELO
"RIOJA, LA",BAÑOS DE RÍO TOBÍA,CALLE,CALVO SOTELO
"RIOJA, LA",BAÑOS DE RÍO TOBÍA,TRVA,CALVO SOTELO
"RIOJA, LA",CÁRDENAS,CALLE,CALVO SOTELO
"RIOJA, LA",OJACASTRO,PLAZA,CALVO SOTELO
"RIOJA, LA",OJACASTRO,TRVA,CALVO SOTELO
"RIOJA, LA",TRICIO,CALLE,CALVO SOTELO
"RIOJA, LA",VILLAR DE ARNEDO (EL),CALLE,CALVO SOTELO
LUGO,LOURENZÁ,RUA,CALVO SOTELO
LUGO,QUIROGA,RUA,CALVO SOTELO
LUGO,RIBADEO,PRAZA,CALVO SOTELO (DE)
LUGO,SARRIA,RUA,CALVO SOTELO
MADRID,BECERRIL DE LA SIERRA,AVDA,CALVO SOTELO (DE)
MADRID,BOADILLA DEL MONTE,CALLE,CALVO SOTELO (DE)
MADRID,BRAOJOS,PLAZA,CALVO SOTELO (DE)
MADRID,BREA DE TAJO,CALLE,CALVO SOTELO (DE)
MADRID,COLMENAR DEL ARROYO,CALLE,CALVO SOTELO
MADRID,COLMENAR DEL ARROYO,PLAZA,CALVO SOTELO (DE)
MADRID,GUADARRAMA,CALLE,CALVO SOTELO
MADRID,MADRID,CALLE,CALVO SOTELO
MADRID,MÓSTOLES,CALLE,CALVO SOTELO (DE)
MADRID,SOTO DEL REAL,CALLE,CALVO SOTELO
